,Unnamed: 0,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
6817,6817,2920 HOWELL MILL RD NW,3/24/22,"$2,875,000.00 ",2875000,487.0404879,5903,1940,"2920 HOWELL MILL RD NW Fulton County, GA","2920%20HOWELL%20MILL%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2920%20HOWELL%20MILL%20RD%20NW%20Fulton%20County,%20GA",33.8343722,-84.4206542
6818,6818,1002 BURNSIDE LN,3/24/22,"$673,308.00 ",673308,269.3232,2500,2021,"1002 BURNSIDE LN Fulton County, GA","1002%20BURNSIDE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1002%20BURNSIDE%20LN%20Fulton%20County,%20GA",33.8155807,-84.4428763
2656,2656,850 PIEDMONT AVE # 3318,7/15/22,"$739,900.00 ",739900,302.989353,2442,2001,"850 PIEDMONT AVE # 3318 Fulton County, GA","850%20PIEDMONT%20AVE%20#%203318%20Fulton%20County,%20GA","https://www.google.com/maps/search/850%20PIEDMONT%20AVE%20#%203318%20Fulton%20County,%20GA",33.77778508,-84.38197471
6820,6820,1003 HEATHERBROOKE LN,3/24/22,"$505,000.00 ",505000,245.3838678,2058,1999,"1003 HEATHERBROOKE LN Fulton County, GA","1003%20HEATHERBROOKE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1003%20HEATHERBROOKE%20LN%20Fulton%20County,%20GA",33.8281172,-84.3542665
6821,6821,7609 AUDEN TRL,3/24/22,"$803,000.00 ",803000,233.974359,3432,1976,"7609 AUDEN TRL Fulton County, GA","7609%20AUDEN%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/7609%20AUDEN%20TRL%20Fulton%20County,%20GA",33.9633838,-84.3491727
6822,6822,3475 OAK VALLEY RD NE # 1880,3/24/22,"$275,000.00 ",275000,227.4607113,1209,1992,"3475 OAK VALLEY RD NE # 1880 Fulton County, GA","3475%20OAK%20VALLEY%20RD%20NE%20#%201880%20Fulton%20County,%20GA","https://www.google.com/maps/search/3475%20OAK%20VALLEY%20RD%20NE%20#%201880%20Fulton%20County,%20GA",33.8500083,-84.3593756
6823,6823,761 SAN ANTONIO DR NE,3/24/22,"$1,850,000.00 ",1850000,519.5169896,3561,2015,"761 SAN ANTONIO DR NE Fulton County, GA","761%20SAN%20ANTONIO%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/761%20SAN%20ANTONIO%20DR%20NE%20Fulton%20County,%20GA",33.7887829,-84.3623425
6824,6824,1736 MONROE DR NE,3/24/22,"$900,000.00 ",900000,382.0033956,2356,1955,"1736 MONROE DR NE Fulton County, GA","1736%20MONROE%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1736%20MONROE%20DR%20NE%20Fulton%20County,%20GA",33.8020019,-84.3727486
6825,6825,6050 RICHWOOD CIR,3/24/22,"$660,000.00 ",660000,305.2728955,2162,2017,"6050 RICHWOOD CIR Fulton County, GA","6050%20RICHWOOD%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6050%20RICHWOOD%20CIR%20Fulton%20County,%20GA",34.0079359,-84.2988268
6826,6826,440 SASSAFRAS LN,3/24/22,"$570,000.00 ",570000,223.880597,2546,1977,"440 SASSAFRAS LN Fulton County, GA","440%20SASSAFRAS%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/440%20SASSAFRAS%20LN%20Fulton%20County,%20GA",33.9960707,-84.2885674
6827,6827,2720 DUNMORELAND TER,3/24/22,"$234,000.00 ",234000,197.1356361,1187,1960,"2720 DUNMORELAND TER Fulton County, GA","2720%20DUNMORELAND%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/2720%20DUNMORELAND%20TER%20Fulton%20County,%20GA",33.6120019,-84.4777806
6828,6828,606 MILLTOWN LN,3/24/22,"$412,500.00 ",412500,411.6766467,1002,2003,"606 MILLTOWN LN Fulton County, GA","606%20MILLTOWN%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/606%20MILLTOWN%20LN%20Fulton%20County,%20GA",33.7524344,-84.3610006
6829,6829,391 GRANT PARK PL SE,3/24/22,"$757,000.00 ",757000,574.3550835,1318,1920,"391 GRANT PARK PL SE Fulton County, GA","391%20GRANT%20PARK%20PL%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/391%20GRANT%20PARK%20PL%20SE%20Fulton%20County,%20GA",33.7323459,-84.3750277
6830,6830,827 ARGONNE AVE NE,3/24/22,"$790,000.00 ",790000,366.419295,2156,1920,"827 ARGONNE AVE NE Fulton County, GA","827%20ARGONNE%20AVE%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/827%20ARGONNE%20AVE%20NE%20Fulton%20County,%20GA",33.7771926,-84.3774066
6831,6831,908 JUNIPER ST NE 201,3/24/22,"$295,000.00 ",295000,380.6451613,775,1920,"908 JUNIPER ST NE 201 Fulton County, GA","908%20JUNIPER%20ST%20NE%20201%20Fulton%20County,%20GA","https://www.google.com/maps/search/908%20JUNIPER%20ST%20NE%20201%20Fulton%20County,%20GA",33.7793979,-84.3830243
6832,6832,1576 ROGERS AVE SW,3/24/22,"$635,000.00 ",635000,225.3371185,2818,1935,"1576 ROGERS AVE SW Fulton County, GA","1576%20ROGERS%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1576%20ROGERS%20AVE%20SW%20Fulton%20County,%20GA",33.7370808,-84.4392056
6833,6833,1670 SETTINDOWN DR,3/24/22,"$750,000.00 ",750000,199.5742416,3758,1993,"1670 SETTINDOWN DR Fulton County, GA","1670%20SETTINDOWN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1670%20SETTINDOWN%20DR%20Fulton%20County,%20GA",34.1028117,-84.4163228
6834,6834,133 QUINN WAY,3/24/22,"$805,000.00 ",805000,399.3055556,2016,2019,"133 QUINN WAY Fulton County, GA","133%20QUINN%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/133%20QUINN%20WAY%20Fulton%20County,%20GA",34.0896039,-84.3602638
6835,6835,1350 BRANDY WINE TRL,3/24/22,"$1,100,000.00 ",1100000,342.3591659,3213,2018,"1350 BRANDY WINE TRL Fulton County, GA","1350%20BRANDY%20WINE%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/1350%20BRANDY%20WINE%20TRL%20Fulton%20County,%20GA",34.0949452,-84.3291628
2542,2542,6900 ROSWELL RD # 2 K,7/18/22,"$265,000.00 ",265000,184.7977685,1434,1971,"6900 ROSWELL RD # 2 K Fulton County, GA","6900%20ROSWELL%20RD%20#%202%20K%20Fulton%20County,%20GA","https://www.google.com/maps/search/6900%20ROSWELL%20RD%20#%202%20K%20Fulton%20County,%20GA",33.94319088,-84.37300385
6837,6837,921 CATAMARAN CT,3/24/22,"$512,290.00 ",512290,333.0884265,1538,2021,"921 CATAMARAN CT Fulton County, GA","921%20CATAMARAN%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/921%20CATAMARAN%20CT%20Fulton%20County,%20GA",34.0825256,-84.260453
6838,6838,8802 LONG BEACH CIR,3/24/22,"$160,000.00 ",160000,133.3333333,1200,1984,"8802 LONG BEACH CIR Fulton County, GA","8802%20LONG%20BEACH%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/8802%20LONG%20BEACH%20CIR%20Fulton%20County,%20GA",33.9951875,-84.3348145
6839,6839,275 BRICKLEBERRY DR,3/24/22,"$350,000.00 ",350000,126.4907842,2767,1988,"275 BRICKLEBERRY DR Fulton County, GA","275%20BRICKLEBERRY%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/275%20BRICKLEBERRY%20DR%20Fulton%20County,%20GA",34.0414276,-84.3574682
6840,6840,4069 NORTHSIDE DR NW,3/24/22,"$960,000.00 ",960000,296.6625464,3236,1952,"4069 NORTHSIDE DR NW Fulton County, GA","4069%20NORTHSIDE%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4069%20NORTHSIDE%20DR%20NW%20Fulton%20County,%20GA",33.866649,-84.405304
6841,6841,3470 RIDGEWOOD RD NW,3/24/22,"$2,278,000.00 ",2278000,451.0891089,5050,2007,"3470 RIDGEWOOD RD NW Fulton County, GA","3470%20RIDGEWOOD%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3470%20RIDGEWOOD%20RD%20NW%20Fulton%20County,%20GA",33.8500406,-84.4461062
6842,6842,3045 MOCKINGBIRD LN,3/24/22,"$430,000.00 ",430000,125.0363478,3439,2004,"3045 MOCKINGBIRD LN Fulton County, GA","3045%20MOCKINGBIRD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/3045%20MOCKINGBIRD%20LN%20Fulton%20County,%20GA",33.6677192,-84.4834782
6843,6843,5423 SPELMAN DR,3/24/22,"$500,000.00 ",500000,163.3986928,3060,2005,"5423 SPELMAN DR Fulton County, GA","5423%20SPELMAN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5423%20SPELMAN%20DR%20Fulton%20County,%20GA",33.6888532,-84.56296
6844,6844,508 BRIGHTON PT,3/24/22,"$305,000.00 ",305000,214.0350877,1425,1978,"508 BRIGHTON PT Fulton County, GA","508%20BRIGHTON%20PT%20Fulton%20County,%20GA","https://www.google.com/maps/search/508%20BRIGHTON%20PT%20Fulton%20County,%20GA",33.9570772,-84.3662062
6845,6845,802 SUMMIT NORTH DR 802,3/24/22,"$260,000.00 ",260000,192.165558,1353,1982,"802 SUMMIT NORTH DR 802 Fulton County, GA","802%20SUMMIT%20NORTH%20DR%20802%20Fulton%20County,%20GA","https://www.google.com/maps/search/802%20SUMMIT%20NORTH%20DR%20802%20Fulton%20County,%20GA",33.827969,-84.361938
6846,6846,492 BRASFIELD SQUARE,3/24/22,"$855,000.00 ",855000,347.5609756,2460,2006,"492 BRASFIELD SQUARE Fulton County, GA","492%20BRASFIELD%20SQUARE%20Fulton%20County,%20GA","https://www.google.com/maps/search/492%20BRASFIELD%20SQUARE%20Fulton%20County,%20GA",33.7401261,-84.3570973
6847,6847,210 SAMPSON ST NE # 2,3/24/22,"$288,000.00 ",288000,443.0769231,650,1962,"210 SAMPSON ST NE # 2 Fulton County, GA","210%20SAMPSON%20ST%20NE%20#%202%20Fulton%20County,%20GA","https://www.google.com/maps/search/210%20SAMPSON%20ST%20NE%20#%202%20Fulton%20County,%20GA",33.7599353,-84.3658331
6848,6848,669 KIRKWOOD AVE SE,3/24/22,"$665,000.00 ",665000,598.0215827,1112,1920,"669 KIRKWOOD AVE SE Fulton County, GA","669%20KIRKWOOD%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/669%20KIRKWOOD%20AVE%20SE%20Fulton%20County,%20GA",33.7501722,-84.3654185
6849,6849,855 PEACHTREE ST NE UNIT 2406,3/24/22,"$370,000.00 ",370000,472.541507,783,2008,"855 PEACHTREE ST NE UNIT 2406 Fulton County, GA","855%20PEACHTREE%20ST%20NE%20UNIT%202406%20Fulton%20County,%20GA","https://www.google.com/maps/search/855%20PEACHTREE%20ST%20NE%20UNIT%202406%20Fulton%20County,%20GA",33.7777998,-84.383904
6850,6850,67 ADORE CT,3/24/22,"$424,600.00 ",424600,285.3494624,1488,2021,"67 ADORE CT Fulton County, GA","67%20ADORE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/67%20ADORE%20CT%20Fulton%20County,%20GA",33.734764,-84.385956
1254,1254,6900 ROSWELL RD # 20 Q,1/21/22,"$160,000.00 ",160000,153.8461538,1040,2006,"6900 ROSWELL RD # 20 Q Fulton County, GA","6900%20ROSWELL%20RD%20#%2020%20Q%20Fulton%20County,%20GA","https://www.google.com/maps/search/6900%20ROSWELL%20RD%20#%2020%20Q%20Fulton%20County,%20GA",33.94319088,-84.37300385
6852,6852,449 WALNUT ST,3/24/22,"$550,000.00 ",550000,227.0850537,2422,2021,"449 WALNUT ST Fulton County, GA","449%20WALNUT%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/449%20WALNUT%20ST%20Fulton%20County,%20GA",33.6663434,-84.4033855
6853,6853,2204 CORTLAND RD,3/24/22,"$1,135,469.00 ",1135469,370.1007171,3068,2021,"2204 CORTLAND RD Fulton County, GA","2204%20CORTLAND%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/2204%20CORTLAND%20RD%20Fulton%20County,%20GA",34.0930864,-84.3358609
6854,6854,3341 LATHENVIEW CT,3/24/22,"$380,000.00 ",380000,269.121813,1412,2002,"3341 LATHENVIEW CT Fulton County, GA","3341%20LATHENVIEW%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/3341%20LATHENVIEW%20CT%20Fulton%20County,%20GA",34.101617,-84.2631696
6855,6855,919 CATAMARAN CT,3/24/22,"$492,390.00 ",492390,298.4181818,1650,2021,"919 CATAMARAN CT Fulton County, GA","919%20CATAMARAN%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/919%20CATAMARAN%20CT%20Fulton%20County,%20GA",34.0825179,-84.2602884
6856,6856,20 BLACK DIAMOND DR,3/24/22,"$316,100.00 ",316100,103.0312907,3068,2008,"20 BLACK DIAMOND DR Fulton County, GA","20%20BLACK%20DIAMOND%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/20%20BLACK%20DIAMOND%20DR%20Fulton%20County,%20GA",33.5630474,-84.6117033
6857,6857,4689 IRISH RED CT,3/24/22,"$388,000.00 ",388000,120.6467662,3216,2013,"4689 IRISH RED CT Fulton County, GA","4689%20IRISH%20RED%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/4689%20IRISH%20RED%20CT%20Fulton%20County,%20GA",33.547676,-84.5418355
6858,6858,9655 GLACIAL LN,3/23/22,"$390,775.00 ",390775,134.9361188,2896,2021,"9655 GLACIAL LN Fulton County, GA","9655%20GLACIAL%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/9655%20GLACIAL%20LN%20Fulton%20County,%20GA",33.629455,-84.701438
6859,6859,2434 PRAIRIE VIEW DR SW,3/23/22,"$377,000.00 ",377000,273.9825581,1376,1964,"2434 PRAIRIE VIEW DR SW Fulton County, GA","2434%20PRAIRIE%20VIEW%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2434%20PRAIRIE%20VIEW%20DR%20SW%20Fulton%20County,%20GA",33.7470165,-84.4677151
6860,6860,325 ENON CT,3/23/22,"$270,000.00 ",270000,124.4239631,2170,1990,"325 ENON CT Fulton County, GA","325%20ENON%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/325%20ENON%20CT%20Fulton%20County,%20GA",33.699804,-84.5480795
6861,6861,2970 PARKLAND VIEW,3/23/22,"$392,000.00 ",392000,128.2722513,3056,2015,"2970 PARKLAND VIEW Fulton County, GA","2970%20PARKLAND%20VIEW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2970%20PARKLAND%20VIEW%20Fulton%20County,%20GA",33.6841748,-84.6068424
6862,6862,58 PEACHTREE MEMORIAL DR NW UNIT 58 1,3/23/22,"$406,000.00 ",406000,299.1893884,1357,1924,"58 PEACHTREE MEMORIAL DR NW UNIT 58 1 Fulton County, GA","58%20PEACHTREE%20MEMORIAL%20DR%20NW%20UNIT%2058%201%20Fulton%20County,%20GA","https://www.google.com/maps/search/58%20PEACHTREE%20MEMORIAL%20DR%20NW%20UNIT%2058%201%20Fulton%20County,%20GA",33.8168888,-84.3931714
6863,6863,2058 DREW DR,3/23/22,"$750,000.00 ",750000,295.7413249,2536,2020,"2058 DREW DR Fulton County, GA","2058%20DREW%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2058%20DREW%20DR%20Fulton%20County,%20GA",33.7951606,-84.45519
6864,6864,125 PINE BRIDGE TRL,3/23/22,"$466,000.00 ",466000,333.0950679,1399,1996,"125 PINE BRIDGE TRL Fulton County, GA","125%20PINE%20BRIDGE%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/125%20PINE%20BRIDGE%20TRL%20Fulton%20County,%20GA",34.0540094,-84.2138292
6865,6865,205 NORTH TALBOT CT,3/23/22,"$699,000.00 ",699000,236.3882313,2957,1980,"205 NORTH TALBOT CT Fulton County, GA","205%20NORTH%20TALBOT%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/205%20NORTH%20TALBOT%20CT%20Fulton%20County,%20GA",34.0302263,-84.2734115
6866,6866,90 FAIRLIE ST NW 503,3/23/22,"$330,500.00 ",330500,306.0185185,1080,1921,"90 FAIRLIE ST NW 503 Fulton County, GA","90%20FAIRLIE%20ST%20NW%20503%20Fulton%20County,%20GA","https://www.google.com/maps/search/90%20FAIRLIE%20ST%20NW%20503%20Fulton%20County,%20GA",33.7571278,-84.3901635
6867,6867,2412 SEMMES ST,3/23/22,"$230,000.00 ",230000,306.6666667,750,1947,"2412 SEMMES ST Fulton County, GA","2412%20SEMMES%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/2412%20SEMMES%20ST%20Fulton%20County,%20GA",33.6893201,-84.4474391
6868,6868,1931 SOUTH GORDON ST SW,3/23/22,"$395,000.00 ",395000,220.7937395,1789,1953,"1931 SOUTH GORDON ST SW Fulton County, GA","1931%20SOUTH%20GORDON%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1931%20SOUTH%20GORDON%20ST%20SW%20Fulton%20County,%20GA",33.7338283,-84.4478079
6869,6869,1901 MAYWOOD PL NW,3/23/22,"$350,000.00 ",350000,333.9694656,1048,1948,"1901 MAYWOOD PL NW Fulton County, GA","1901%20MAYWOOD%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1901%20MAYWOOD%20PL%20NW%20Fulton%20County,%20GA",33.7722165,-84.4507352
6870,6870,320 AUTUMN BREEZE DR,3/23/22,"$850,000.00 ",850000,269.4990488,3154,1997,"320 AUTUMN BREEZE DR Fulton County, GA","320%20AUTUMN%20BREEZE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/320%20AUTUMN%20BREEZE%20DR%20Fulton%20County,%20GA",34.0762988,-84.3652496
6871,6871,876 LILFIELD LN,3/23/22,"$304,490.00 ",304490,120.8293651,2520,2021,"876 LILFIELD LN Fulton County, GA","876%20LILFIELD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/876%20LILFIELD%20LN%20Fulton%20County,%20GA",33.6100783,-84.5188614
6872,6872,5040 JOHNS CREEK CT,3/23/22,"$745,000.00 ",745000,190.4396728,3912,1985,"5040 JOHNS CREEK CT Fulton County, GA","5040%20JOHNS%20CREEK%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/5040%20JOHNS%20CREEK%20CT%20Fulton%20County,%20GA",34.0065701,-84.2178756
6873,6873,425 VALLEY BROOK DR NE,3/23/22,"$1,212,500.00 ",1212500,234.0733591,5180,1955,"425 VALLEY BROOK DR NE Fulton County, GA","425%20VALLEY%20BROOK%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/425%20VALLEY%20BROOK%20DR%20NE%20Fulton%20County,%20GA",33.8767119,-84.3734499
6874,6874,505 HOLLYDALE CT NW,3/23/22,"$1,750,000.00 ",1750000,343.8113949,5090,1963,"505 HOLLYDALE CT NW Fulton County, GA","505%20HOLLYDALE%20CT%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/505%20HOLLYDALE%20CT%20NW%20Fulton%20County,%20GA",33.8728039,-84.4039906
6875,6875,3895 THE HIGHLANDS NW,3/23/22,"$3,025,000.00 ",3025000,398.6032415,7589,1996,"3895 THE HIGHLANDS NW Fulton County, GA","3895%20THE%20HIGHLANDS%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3895%20THE%20HIGHLANDS%20NW%20Fulton%20County,%20GA",33.8618581,-84.4225598
6876,6876,1150 COLLIER RD NW # 02 H,3/23/22,"$195,000.00 ",195000,254.2372881,767,1971,"1150 COLLIER RD NW # 02 H Fulton County, GA","1150%20COLLIER%20RD%20NW%20#%2002%20H%20Fulton%20County,%20GA","https://www.google.com/maps/search/1150%20COLLIER%20RD%20NW%20#%2002%20H%20Fulton%20County,%20GA",33.809902,-84.4240512
6877,6877,1288 VAN ALLEN MEWS # 65,3/23/22,"$420,000.00 ",420000,230.7692308,1820,2005,"1288 VAN ALLEN MEWS # 65 Fulton County, GA","1288%20VAN%20ALLEN%20MEWS%20#%2065%20Fulton%20County,%20GA","https://www.google.com/maps/search/1288%20VAN%20ALLEN%20MEWS%20#%2065%20Fulton%20County,%20GA",33.7917621,-84.4284677
6878,6878,3653 VENUS PL NW,3/23/22,"$162,500.00 ",162500,145.7399103,1115,1960,"3653 VENUS PL NW Fulton County, GA","3653%20VENUS%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3653%20VENUS%20PL%20NW%20Fulton%20County,%20GA",33.776378,-84.5070412
6879,6879,4530 CASCADE RD,3/23/22,"$292,000.00 ",292000,200.2743484,1458,1984,"4530 CASCADE RD Fulton County, GA","4530%20CASCADE%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/4530%20CASCADE%20RD%20Fulton%20County,%20GA",33.7338836,-84.5372463
6880,6880,3530 WOODSONG CIR,3/23/22,"$450,000.00 ",450000,153.6885246,2928,2005,"3530 WOODSONG CIR Fulton County, GA","3530%20WOODSONG%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/3530%20WOODSONG%20CIR%20Fulton%20County,%20GA",33.660462,-84.566356
7443,7443,6900 ROSWELL RD # 3 E,3/11/22,"$262,000.00 ",262000,182.7057183,1434,1971,"6900 ROSWELL RD # 3 E Fulton County, GA","6900%20ROSWELL%20RD%20#%203%20E%20Fulton%20County,%20GA","https://www.google.com/maps/search/6900%20ROSWELL%20RD%20#%203%20E%20Fulton%20County,%20GA",33.94319088,-84.37300385
6882,6882,980 MAYS LN,3/23/22,"$300,000.00 ",300000,183.1501832,1638,2006,"980 MAYS LN Fulton County, GA","980%20MAYS%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/980%20MAYS%20LN%20Fulton%20County,%20GA",33.7288258,-84.5703254
6883,6883,6822 GLENRIDGE DR B,3/23/22,"$260,000.00 ",260000,196.969697,1320,1981,"6822 GLENRIDGE DR B Fulton County, GA","6822%20GLENRIDGE%20DR%20B%20Fulton%20County,%20GA","https://www.google.com/maps/search/6822%20GLENRIDGE%20DR%20B%20Fulton%20County,%20GA",33.9433373,-84.3665913
6884,6884,521 GRANVILLE CT,3/23/22,"$210,000.00 ",210000,295.3586498,711,1989,"521 GRANVILLE CT Fulton County, GA","521%20GRANVILLE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/521%20GRANVILLE%20CT%20Fulton%20County,%20GA",33.931074,-84.3605259
6885,6885,100 DUVAL DR,3/23/22,"$499,430.00 ",499430,242.795333,2057,2020,"100 DUVAL DR Fulton County, GA","100%20DUVAL%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/100%20DUVAL%20DR%20Fulton%20County,%20GA",34.0529981,-84.2984918
6886,6886,1975 NOCTURNE DR # 2106,3/23/22,"$255,000.00 ",255000,242.3954373,1052,2005,"1975 NOCTURNE DR # 2106 Fulton County, GA","1975%20NOCTURNE%20DR%20#%202106%20Fulton%20County,%20GA","https://www.google.com/maps/search/1975%20NOCTURNE%20DR%20#%202106%20Fulton%20County,%20GA",34.0545335,-84.3023421
6887,6887,717 BERNE ST SE,3/23/22,"$681,500.00 ",681500,362.5,1880,1938,"717 BERNE ST SE Fulton County, GA","717%20BERNE%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/717%20BERNE%20ST%20SE%20Fulton%20County,%20GA",33.7363751,-84.3638435
6888,6888,2442 HARWOOD DR,3/23/22,"$267,000.00 ",267000,183.6313618,1454,1955,"2442 HARWOOD DR Fulton County, GA","2442%20HARWOOD%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2442%20HARWOOD%20DR%20Fulton%20County,%20GA",33.6880937,-84.4168319
6889,6889,1570 TEMPLE AVE,3/23/22,"$390,000.00 ",390000,283.4302326,1376,1942,"1570 TEMPLE AVE Fulton County, GA","1570%20TEMPLE%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1570%20TEMPLE%20AVE%20Fulton%20County,%20GA",33.6555045,-84.4402205
6890,6890,4234 WINSTON CIR,3/23/22,"$260,000.00 ",260000,123.5741445,2104,2006,"4234 WINSTON CIR Fulton County, GA","4234%20WINSTON%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/4234%20WINSTON%20CIR%20Fulton%20County,%20GA",33.6024609,-84.5269906
6891,6891,4235 KENSINGTON COVE,3/23/22,"$275,000.00 ",275000,145.0421941,1896,2005,"4235 KENSINGTON COVE Fulton County, GA","4235%20KENSINGTON%20COVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4235%20KENSINGTON%20COVE%20Fulton%20County,%20GA",33.6258852,-84.5254751
6892,6892,450 DALRYMPLE RD NE,3/23/22,"$775,000.00 ",775000,253.4336167,3058,1969,"450 DALRYMPLE RD NE Fulton County, GA","450%20DALRYMPLE%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/450%20DALRYMPLE%20RD%20NE%20Fulton%20County,%20GA",33.9558727,-84.3724217
6893,6893,5301 SANTA FE PKY,3/23/22,"$225,000.00 ",225000,178.5714286,1260,1991,"5301 SANTA FE PKY Fulton County, GA","5301%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/5301%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9639214,-84.3693161
6894,6894,955 JUNIPER ST # 3318,3/23/22,"$222,500.00 ",222500,329.6296296,675,1996,"955 JUNIPER ST # 3318 Fulton County, GA","955%20JUNIPER%20ST%20#%203318%20Fulton%20County,%20GA","https://www.google.com/maps/search/955%20JUNIPER%20ST%20#%203318%20Fulton%20County,%20GA",33.7805621,-84.3818848
6895,6895,1751 SPRINGER ST NW,3/23/22,"$611,000.00 ",611000,391.9178961,1559,1993,"1751 SPRINGER ST NW Fulton County, GA","1751%20SPRINGER%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1751%20SPRINGER%20ST%20NW%20Fulton%20County,%20GA",33.8030486,-84.416931
6896,6896,200 RIVER VISTA DR UNIT 640,3/23/22,"$435,000.00 ",435000,290,1500,2010,"200 RIVER VISTA DR UNIT 640 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20640%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20640%20Fulton%20County,%20GA",33.9011253,-84.4399001
6897,6897,1401 FAIRBURN RD SW,3/23/22,"$233,000.00 ",233000,143.649815,1622,1950,"1401 FAIRBURN RD SW Fulton County, GA","1401%20FAIRBURN%20RD%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1401%20FAIRBURN%20RD%20SW%20Fulton%20County,%20GA",33.715454,-84.5081474
6898,6898,448 IVY PARK LN NE,3/23/22,"$850,000.00 ",850000,275.974026,3080,1994,"448 IVY PARK LN NE Fulton County, GA","448%20IVY%20PARK%20LN%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/448%20IVY%20PARK%20LN%20NE%20Fulton%20County,%20GA",33.8528683,-84.3727497
6899,6899,315 WYEHWOOD CT,3/23/22,"$410,000.00 ",410000,188.9400922,2170,1993,"315 WYEHWOOD CT Fulton County, GA","315%20WYEHWOOD%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/315%20WYEHWOOD%20CT%20Fulton%20County,%20GA",34.0260445,-84.2618518
